,Date,Calories,Fat (g),Carbohydrates (g),Protein (g)
2173,2023-10-11,827.9,67.9,19.4,46.1
2174,2023-10-11,1086.0,84.0,9.3,75.3
2175,2023-10-12,972.0,58.2,65.2,49.8
2176,2023-10-13,2486.0,112.6,311.0,57.8
2177,2023-10-14,1046.2,83.7,9.6,64.4
2178,2023-10-14,827.9,67.9,19.4,46.1
2179,2023-10-15,1487.0,78.0,137.0,67.0
2180,2023-10-16,1155.2,75.4,68.9,55.1
2181,2023-10-16,827.9,67.9,19.4,46.1
2182,2023-10-17,748.0,38.0,78.0,21.6
2183,2023-10-18,763.8,23.4,131.9,10.8
2184,2023-10-18,827.9,67.9,19.4,46.1
2185,2023-10-18,630.0,49.5,0.0,46.0
2186,2023-10-19,1783.0,117.8,110.5,80.2
2187,2023-10-19,630.0,49.5,0.0,46.0
2188,2023-10-20,827.9,67.9,19.4,46.1
2189,2023-10-20,516.6,15.8,89.2,7.3
2190,2023-10-20,2486.0,112.6,311.0,57.8
2191,2023-10-21,827.9,67.9,19.4,46.1
2192,2023-10-22,885.6,27.1,152.9,12.5
2193,2023-10-22,827.9,67.9,19.4,46.1
2194,2023-10-22,516.0,43.6,12.6,21.0
2195,2023-10-23,827.9,67.9,19.4,46.1
2196,2023-10-23,630.0,49.5,0.0,46.0
2197,2023-10-23,1496.4,126.4,36.4,61.0
2198,2023-10-24,827.9,67.9,19.4,46.1
2199,2023-10-24,630.0,49.5,0.0,46.0
2200,2023-10-25,600.0,47.2,9.6,36.0
2201,2023-10-25,425.7,36.0,10.4,17.4
2202,2023-10-25,827.9,67.9,19.4,46.1
2203,2023-10-26,911.8,48.6,89.3,37.0
2204,2023-10-26,827.9,67.9,19.4,46.1
2205,2023-10-27,886.8,69.0,20.3,58.4
2206,2023-10-27,2486.0,112.6,311.0,57.8
2207,2023-10-28,528.0,30.4,56.0,7.6
2208,2023-10-28,324.0,18.3,35.4,4.3
2209,2023-10-28,1113.0,55.0,114.3,48.0
2210,2023-10-29,630.0,49.5,0.0,46.0
2211,2023-10-29,886.8,69.0,20.3,58.4
2212,2023-10-29,1167.4,98.6,28.4,47.6
2213,2023-10-30,600.0,47.2,9.6,36.0
2214,2023-10-30,886.8,69.0,20.3,58.4
2215,2023-10-30,258.0,21.8,6.3,10.5
2216,2023-10-31,847.5,68.3,19.7,50.2
2217,2023-10-31,630.0,49.5,0.0,46.0
2218,2023-10-31,428.5,36.6,1.7,24.5
2219,2023-11-01,630.0,49.5,0.0,46.0
2220,2023-11-01,1081.8,57.0,126.3,21.7
2221,2023-11-02,630.0,49.5,0.0,46.0
2222,2023-11-02,619.6,24.0,80.3,26.7
2223,2023-11-02,847.5,68.3,19.7,50.2
2224,2023-11-03,847.5,68.3,19.7,50.2
2225,2023-11-03,2486.0,112.6,311.0,57.8
2226,2023-11-04,847.5,68.3,19.7,50.2
2227,2023-11-04,570.0,43.4,18.6,28.0
2228,2023-11-04,535.3,45.2,13.0,21.8
2229,2023-11-05,1417.5,111.7,38.3,78.2
2230,2023-11-06,1260.0,99.0,0.0,92.0
2231,2023-11-06,847.5,68.3,19.7,50.2
2232,2023-11-07,600.0,47.2,9.6,36.0
2233,2023-11-07,847.5,68.3,19.7,50.2
2234,2023-11-07,144.0,0.4,38.2,0.8
2235,2023-11-08,1204.1,61.8,124.6,47.7
2236,2023-11-08,847.5,68.3,19.7,50.2
2237,2023-11-09,847.5,68.3,19.7,50.2
2238,2023-11-09,630.0,49.5,0.0,46.0
2239,2023-11-09,548.3,46.3,13.3,22.4
2240,2023-11-10,847.5,68.3,19.7,50.2
2241,2023-11-10,1113.0,55.0,114.3,48.0
2242,2023-11-11,847.5,68.3,19.7,50.2
2243,2023-11-11,630.0,49.5,0.0,46.0
2244,2023-11-11,516.0,43.6,12.6,21.0
2245,2023-11-12,847.5,68.3,19.7,50.2
2246,2023-11-12,630.0,49.5,0.0,46.0
2247,2023-11-12,664.3,56.1,16.2,27.1
2248,2023-11-13,847.5,68.3,19.7,50.2
2249,2023-11-13,630.0,49.5,0.0,46.0
2250,2023-11-13,636.0,48.6,2.1,48.3
2251,2023-11-14,600.0,47.2,9.6,36.0
2252,2023-11-14,867.2,68.6,20.0,54.3
2253,2023-11-15,867.2,68.6,20.0,54.3
2254,2023-11-15,1226.0,81.2,80.0,48.0
2255,2023-11-16,867.2,68.6,20.0,54.3
2256,2023-11-16,1260.0,99.0,0.0,92.0
2257,2023-11-17,2196.0,136.6,166.0,79.8
2258,2023-11-18,867.2,68.6,20.0,54.3
2259,2023-11-18,600.0,47.2,9.6,36.0
2260,2023-11-18,580.5,49.0,14.1,23.7
2261,2023-11-19,867.2,68.6,20.0,54.3
2262,2023-11-19,600.0,47.2,9.6,36.0
2263,2023-11-20,867.2,68.6,20.0,54.3
2264,2023-11-20,600.0,47.2,9.6,36.0
2265,2023-11-21,867.2,68.6,20.0,54.3
2266,2023-11-21,600.0,47.2,9.6,36.0
2267,2023-11-21,652.5,49.2,33.2,24.1
2268,2023-11-22,600.0,47.2,9.6,36.0
2269,2023-11-22,867.2,68.6,20.0,54.3
2270,2023-11-22,114.0,0.2,26.0,0.3
2271,2023-11-22,600.0,47.2,9.6,36.0
2272,2023-11-23,600.0,47.2,9.6,36.0
2273,2023-11-23,867.2,68.6,20.0,54.3
2274,2023-11-23,72.0,0.2,19.1,0.4
2275,2023-11-23,258.0,21.8,6.3,10.5
2276,2023-11-24,1335.7,75.0,105.4,64.2
2277,2023-11-24,72.0,0.2,19.1,0.4
2278,2023-11-24,867.2,68.6,20.0,54.3
2279,2023-11-25,630.0,49.5,0.0,46.0
2280,2023-11-25,867.2,68.6,20.0,54.3
2281,2023-11-25,300.0,23.6,4.8,18.0
2282,2023-11-26,630.0,49.5,0.0,46.0
2283,2023-11-26,867.2,68.6,20.0,54.3
2284,2023-11-26,300.0,23.6,4.8,18.0
2285,2023-11-27,600.0,47.2,9.6,36.0
2286,2023-11-27,867.2,68.6,20.0,54.3
2287,2023-11-27,554.7,43.9,12.9,26.5
2288,2023-11-28,639.0,46.4,38.6,17.0
2289,2023-11-28,867.2,68.6,20.0,54.3
2290,2023-11-28,566.0,44.8,13.2,27.0
2291,2023-11-29,594.3,47.1,13.8,28.4
2292,2023-11-29,867.2,68.6,20.0,54.3
2293,2023-11-29,322.5,27.3,7.8,13.2
2294,2023-11-30,396.2,31.4,9.2,18.9
2295,2023-11-30,867.2,68.6,20.0,54.3
2296,2023-11-30,600.0,47.2,9.6,36.0
2297,2023-11-30,114.0,0.2,26.0,0.3
2298,2023-12-01,1335.7,75.0,105.4,64.2
2299,2023-12-01,867.2,68.6,20.0,54.3
2300,2023-12-02,867.2,68.6,20.0,54.3
2301,2023-12-02,1184.1,64.4,116.1,45.0
2302,2023-12-03,867.2,68.6,20.0,54.3
2303,2023-12-03,600.0,47.2,9.6,36.0
2304,2023-12-03,687.0,56.3,14.2,33.8
2305,2023-12-04,600.0,47.2,9.6,36.0
2306,2023-12-04,867.2,68.6,20.0,54.3
2307,2023-12-04,612.7,51.8,14.9,25.0
2308,2023-12-05,630.0,49.5,0.0,46.0
2309,2023-12-05,630.0,49.5,0.0,46.0
2310,2023-12-05,867.2,68.6,20.0,54.3
2311,2023-12-06,920.0,39.6,81.7,57.0
2312,2023-12-06,867.2,68.6,20.0,54.3
2313,2023-12-07,600.0,47.2,9.6,36.0
2314,2023-12-07,867.2,68.6,20.0,54.3
2315,2023-12-07,140.0,0.0,32.0,0.0
2316,2023-12-08,870.0,69.6,33.0,37.2
2317,2023-12-08,1335.7,75.0,105.4,64.2
2318,2023-12-09,867.2,68.6,20.0,54.3
2319,2023-12-09,300.0,23.6,4.8,18.0
2320,2023-12-09,986.8,83.4,24.0,40.2
2321,2023-12-10,867.2,68.6,20.0,54.3
2322,2023-12-10,630.0,49.5,0.0,46.0
2323,2023-12-11,630.0,49.5,0.0,46.0
2324,2023-12-11,867.2,68.6,20.0,54.3
2325,2023-12-13,1693.6,95.6,179.2,35.7
2326,2023-12-14,867.2,68.6,20.0,54.3
2327,2023-12-14,300.0,23.6,4.8,18.0
2328,2023-12-14,765.0,29.3,103.8,26.6
2329,2023-12-15,765.0,29.3,103.8,26.6
2330,2023-12-15,1335.7,75.0,105.4,64.2
2331,2023-12-16,600.0,47.2,9.6,36.0
2332,2023-12-16,867.2,68.6,20.0,54.3
2333,2023-12-16,774.0,65.4,18.8,31.6
2334,2023-12-17,630.0,49.5,0.0,46.0
2335,2023-12-17,867.2,68.6,20.0,54.3
2336,2023-12-17,709.5,60.0,17.3,28.9
2337,2023-12-18,1344.0,68.0,144.0,32.4
2338,2023-12-18,867.2,68.6,20.0,54.3
2339,2023-12-19,300.0,23.6,4.8,18.0
2340,2023-12-19,630.0,49.5,0.0,46.0
2341,2023-12-19,867.2,68.6,20.0,54.3
2342,2023-12-19,387.0,32.7,9.4,15.8
2343,2023-12-20,996.2,79.5,23.1,59.6
2344,2023-12-20,821.0,69.9,9.7,41.8
2345,2023-12-21,480.0,20.0,60.0,10.0
2346,2023-12-21,867.2,68.6,20.0,54.3
2347,2023-12-21,496.6,42.0,12.1,20.3
2348,2023-12-21,356.0,15.6,51.6,2.4
2349,2023-12-22,846.2,67.2,18.2,52.4
2350,2023-12-22,240.0,10.0,30.0,5.0
2351,2023-12-23,1344.0,68.0,144.0,32.4
2352,2023-12-23,144.0,6.0,18.0,3.0
2353,2023-12-23,846.2,67.2,18.2,52.4
2354,2023-12-24,710.0,48.4,34.6,32.1
2355,2023-12-24,1230.0,65.0,140.0,15.0
2356,2023-12-25,867.2,68.6,20.0,54.3
2357,2023-12-25,444.0,24.0,51.0,5.5
2358,2023-12-26,240.0,10.0,30.0,5.0
2359,2023-12-27,527.0,23.1,48.1,31.9
2360,2023-12-27,867.2,68.6,20.0,54.3
2361,2023-12-27,527.0,23.1,48.1,31.9
2362,2023-12-27,888.0,48.0,102.0,11.0
2363,2023-12-28,444.0,24.0,51.0,5.5
2364,2023-12-28,867.2,68.6,20.0,54.3
2365,2023-12-28,675.9,55.1,9.2,37.4
2366,2023-12-29,857.9,72.5,20.9,35.0
2367,2023-12-29,1000.0,56.2,125.0,12.5
2368,2023-12-29,807.1,62.7,19.3,53.3
2369,2023-12-31,807.1,62.7,19.3,53.3
2370,2024-01-01,807.1,62.7,19.3,53.3
2371,2024-01-01,1220.0,60.1,81.8,86.0
2372,2024-01-02,630.0,49.5,0.0,46.0
2373,2024-01-02,362.6,31.0,1.4,20.8
2374,2024-01-02,807.1,62.7,19.3,53.3
2375,2024-01-03,630.0,49.5,0.0,46.0
2376,2024-01-03,645.0,54.5,15.7,26.3
2377,2024-01-03,807.1,62.7,19.3,53.3
2378,2024-01-04,254.2,21.3,0.0,15.5
2379,2024-01-04,600.0,47.2,9.6,36.0
2380,2024-01-04,865.3,68.4,20.0,54.3
2381,2024-01-04,451.5,38.1,11.0,18.4
2382,2024-01-05,630.0,49.5,0.0,46.0
2383,2024-01-05,865.3,68.4,20.0,54.3
2384,2024-01-05,250.0,21.0,0.0,15.2
2385,2024-01-05,245.1,20.7,6.0,10.0
2386,2024-01-06,630.0,49.5,0.0,46.0
2387,2024-01-06,865.3,68.4,20.0,54.3
2388,2024-01-06,432.2,36.5,10.5,17.6
2389,2024-01-07,629.6,41.7,0.0,63.6
2390,2024-01-07,719.6,57.9,19.3,29.1
2391,2024-01-07,270.8,22.7,0.0,16.5
2392,2024-01-07,148.4,12.5,3.6,6.0
2393,2024-01-08,719.6,57.9,19.3,29.1
2394,2024-01-08,865.3,68.4,20.0,54.3
2395,2024-01-08,567.6,48.0,13.8,23.1
2396,2024-01-09,900.0,70.8,14.4,54.0
2397,2024-01-09,865.3,68.4,20.0,54.3
2398,2024-01-09,387.0,32.7,9.4,15.8
2399,2024-01-09,276.0,20.7,2.3,16.1
2400,2024-01-10,652.0,38.5,42.4,30.4
2401,2024-01-10,865.3,68.4,20.0,54.3
2402,2024-01-10,903.8,70.9,11.8,59.7
2403,2024-01-11,560.0,31.6,41.7,25.1
2404,2024-01-11,865.3,68.4,20.0,54.3
2405,2024-01-11,1049.2,84.9,10.2,63.1
2406,2024-01-11,50.0,0.0,11.7,0.5
2407,2024-01-12,457.3,39.1,1.8,26.2
2408,2024-01-12,865.3,68.4,20.0,54.3
2409,2024-01-12,1113.8,90.4,11.8,65.7
2410,2024-01-12,134.0,0.5,32.0,0.1
2411,2024-01-13,477.9,40.8,1.9,27.4
2412,2024-01-13,865.3,68.4,20.0,54.3
2413,2024-01-13,993.5,77.6,10.5,64.6
2414,2024-01-13,50.0,0.0,11.7,0.5
2415,2024-01-14,865.3,68.4,20.0,54.3
2416,2024-01-14,675.7,57.7,2.6,38.7
2417,2024-01-14,690.2,58.3,16.8,28.1
2418,2024-01-14,114.0,0.2,26.0,0.3
2419,2024-01-15,473.8,40.5,1.8,27.1
2420,2024-01-15,865.3,68.4,20.0,54.3
2421,2024-01-15,993.5,80.4,19.2,52.0
2422,2024-01-15,129.0,10.9,3.1,5.3
2423,2024-01-16,739.3,60.0,9.0,42.7
2424,2024-01-16,400.0,30.0,3.3,23.3
2425,2024-01-16,1146.0,93.1,12.6,67.0
2426,2024-01-17,865.3,68.4,20.0,54.3
2427,2024-01-17,630.0,49.5,0.0,46.0
2428,2024-01-17,966.5,82.1,13.0,47.9
2429,2024-01-18,1034.7,82.9,17.5,50.6
2430,2024-01-18,865.3,68.4,20.0,54.3
2431,2024-01-18,630.0,49.5,0.0,46.0
2432,2024-01-19,1090.0,84.0,3.8,72.8
2433,2024-01-19,865.3,68.4,20.0,54.3
2434,2024-01-19,509.6,43.1,12.4,20.8
2435,2024-01-20,576.8,49.3,2.2,33.0
2436,2024-01-20,629.6,41.7,0.0,63.6
2437,2024-01-20,451.5,38.1,11.0,18.4
2438,2024-01-20,865.3,68.4,20.0,54.3
2439,2024-01-21,576.8,49.3,2.2,33.0
2440,2024-01-21,630.0,49.5,0.0,46.0
2441,2024-01-21,865.3,68.4,20.0,54.3
2442,2024-01-21,114.0,0.2,26.0,0.3
2443,2024-01-22,900.0,70.8,14.4,54.0
2444,2024-01-22,865.3,68.4,20.0,54.3
2445,2024-01-22,303.3,24.0,6.0,13.7
2446,2024-01-23,600.0,44.4,0.9,48.6
2447,2024-01-23,642.0,48.6,0.0,54.3
2448,2024-01-23,865.3,68.4,20.0,54.3
2449,2024-01-23,400.0,30.0,3.3,23.3
2450,2024-01-24,900.0,70.8,14.4,54.0
2451,2024-01-24,865.3,68.4,20.0,54.3
2452,2024-01-24,589.2,50.3,2.3,33.7
2453,2024-01-25,618.0,52.8,2.4,35.4
2454,2024-01-25,630.0,49.5,0.0,46.0
2455,2024-01-25,865.3,68.4,20.0,54.3
2456,2024-01-25,77.0,3.9,9.4,1.2
2457,2024-01-26,900.0,70.8,14.4,54.0
2458,2024-01-26,865.3,68.4,20.0,54.3
2459,2024-01-26,600.0,45.0,5.0,35.0
2460,2024-01-26,77.0,3.9,9.4,1.2
2461,2024-01-27,630.0,49.5,0.0,46.0
2462,2024-01-27,564.0,42.3,4.7,32.9
2463,2024-01-27,865.3,68.4,20.0,54.3
2464,2024-01-27,485.3,38.4,9.6,21.9
2465,2024-01-28,460.0,34.5,3.8,26.8
2466,2024-01-28,630.0,49.5,0.0,46.0
2467,2024-01-28,865.3,68.4,20.0,54.3
2468,2024-01-29,1190.0,91.5,4.7,78.7
2469,2024-01-29,865.3,68.4,20.0,54.3
2470,2024-01-29,485.3,38.4,9.6,21.9
2471,2024-01-30,592.0,44.4,4.9,34.5
2472,2024-01-30,865.3,68.4,20.0,54.3
2473,2024-01-30,630.0,49.5,0.0,46.0
2474,2024-01-30,441.0,32.7,16.6,17.6
2475,2024-01-31,2112.3,162.3,33.9,133.0
2476,2024-02-01,560.0,42.0,4.7,32.7
2477,2024-02-01,865.3,68.4,20.0,54.3
2478,2024-02-01,900.0,70.8,14.4,54.0
2479,2024-02-01,114.0,0.2,26.0,0.3
2480,2024-02-02,524.0,39.3,4.4,30.6
2481,2024-02-02,630.0,49.5,0.0,46.0
2482,2024-02-02,865.3,68.4,20.0,54.3
2483,2024-02-02,485.3,38.4,9.6,21.9
2484,2024-02-03,535.0,40.5,0.0,45.3
2485,2024-02-03,900.0,70.8,14.4,54.0
2486,2024-02-03,865.3,68.4,20.0,54.3
2487,2024-02-03,322.5,27.3,7.8,13.2
2488,2024-02-04,630.0,49.5,0.0,46.0
2489,2024-02-04,865.3,68.4,20.0,54.3
2490,2024-02-04,640.0,48.0,5.3,37.3
2491,2024-02-05,900.0,70.8,14.4,54.0
2492,2024-02-05,640.0,48.0,5.3,37.3
2493,2024-02-05,865.3,68.4,20.0,54.3
2494,2024-02-05,114.0,6.3,13.5,1.5
2495,2024-02-06,618.0,52.8,2.4,35.4
2496,2024-02-06,900.0,70.8,14.4,54.0
2497,2024-02-06,865.3,68.4,20.0,54.3
2498,2024-02-07,900.0,70.8,14.4,54.0
2499,2024-02-07,659.2,56.3,2.6,37.8
2500,2024-02-07,865.3,68.4,20.0,54.3
2501,2024-02-08,989.0,70.9,36.4,54.0
2502,2024-02-08,865.3,68.4,20.0,54.3
2503,2024-02-08,480.0,36.0,4.0,28.0
2504,2024-02-09,646.8,55.3,2.5,37.1
2505,2024-02-09,630.0,49.5,0.0,46.0
2506,2024-02-09,865.3,68.4,20.0,54.3
2507,2024-02-09,89.0,0.1,22.0,0.0
2508,2024-02-10,630.0,49.5,0.0,46.0
2509,2024-02-10,865.3,68.4,20.0,54.3
2510,2024-02-10,659.2,56.3,2.6,37.8
2511,2024-02-10,54.0,2.9,6.7,0.8
2512,2024-02-11,588.5,46.6,11.6,26.5
2513,2024-02-11,1024.0,0.0,0.0,0.0
2514,2024-02-11,865.3,68.4,20.0,54.3
2515,2024-02-11,114.0,0.2,26.0,0.3
2516,2024-02-12,900.0,70.8,14.4,54.0
2517,2024-02-12,564.2,44.6,11.2,25.4
2518,2024-02-12,865.3,68.4,20.0,54.3
2519,2024-02-13,816.2,68.0,9.7,44.5
2520,2024-02-13,661.3,52.3,13.1,29.8
2521,2024-02-13,865.3,68.4,20.0,54.3
2522,2024-02-14,762.2,65.1,3.0,43.7
2523,2024-02-14,865.3,68.4,20.0,54.3
2524,2024-02-14,758.3,60.0,15.0,34.2
2525,2024-02-14,54.0,2.9,6.7,0.8
2526,2024-02-15,1765.3,139.2,34.4,108.3
2527,2024-02-15,637.0,50.4,12.6,28.7
2528,2024-02-16,2385.8,193.5,38.0,132.2
2529,2024-02-17,659.2,56.3,2.6,37.8
2530,2024-02-17,696.6,58.9,17.0,28.4
2531,2024-02-17,865.3,68.4,20.0,54.3
2532,2024-02-17,630.0,49.5,0.0,46.0
2533,2024-02-18,696.6,58.9,17.0,28.4
2534,2024-02-18,865.3,68.4,20.0,54.3
2535,2024-02-19,906.4,77.4,3.5,51.9
2536,2024-02-19,1561.9,127.3,37.0,82.7
2537,2024-02-19,54.0,2.9,6.7,0.8
2538,2024-02-20,900.0,70.8,14.4,54.0
2539,2024-02-20,865.3,68.4,20.0,54.3
2540,2024-02-20,709.5,60.0,17.3,28.9
2541,2024-02-21,666.8,54.7,21.6,25.8
2542,2024-02-21,865.3,68.4,20.0,54.3
2543,2024-02-21,906.4,77.4,3.5,51.9
2544,2024-02-22,108.0,5.8,13.4,1.6
2545,2024-02-22,770.4,65.8,3.0,44.1
2546,2024-02-22,865.3,68.4,20.0,54.3
2547,2024-02-22,612.8,51.8,14.9,25.0
2548,2024-02-23,782.8,66.9,3.0,44.8
2549,2024-02-23,612.8,51.8,14.9,25.0
2550,2024-02-23,865.3,68.4,20.0,54.3
2551,2024-02-23,134.0,7.6,14.5,1.8
2552,2024-02-24,1281.5,104.5,15.9,72.6
2553,2024-02-24,1345.3,104.4,24.0,82.3
2554,2024-02-25,900.0,70.8,14.4,54.0
2555,2024-02-25,134.0,7.6,14.5,1.8
2556,2024-02-25,865.3,68.4,20.0,54.3
2557,2024-02-25,632.1,53.4,15.4,25.8
2558,2024-02-26,811.6,69.3,3.2,46.5
2559,2024-02-26,865.3,68.4,20.0,54.3
2560,2024-02-26,785.5,62.6,30.4,28.4
2561,2024-02-27,1415.5,112.1,30.4,74.4
2562,2024-02-27,865.3,68.4,20.0,54.3
2563,2024-02-28,746.8,59.4,29.4,26.8
2564,2024-02-28,659.2,56.3,2.6,37.8
2565,2024-02-28,865.3,68.4,20.0,54.3
2566,2024-02-29,134.0,7.6,14.5,1.8
2567,2024-02-29,865.3,68.4,20.0,54.3
2568,2024-02-29,1289.2,105.8,2.6,83.8
2569,2024-03-01,1034.0,78.4,28.9,55.8
2570,2024-03-01,865.3,68.4,20.0,54.3
2571,2024-03-01,618.0,52.8,2.4,35.4
2572,2024-03-02,865.3,68.4,20.0,54.3
2573,2024-03-02,1272.0,108.1,17.5,62.8
2574,2024-03-03,659.2,56.3,2.6,37.8
2575,2024-03-03,865.3,68.4,20.0,54.3
2576,2024-03-03,677.3,57.2,16.5,27.6
2577,2024-03-03,127.0,7.2,13.4,1.7
2578,2024-03-04,63.5,3.6,6.7,0.8
2579,2024-03-04,1872.8,150.8,14.9,117.0
2580,2024-03-04,619.2,52.3,15.1,25.2
2581,2024-03-05,734.3,60.3,23.0,28.2
2582,2024-03-05,630.0,49.5,0.0,46.0
2583,2024-03-05,865.3,68.4,20.0,54.3
2584,2024-03-05,329.6,28.2,1.3,18.9
2585,2024-03-06,630.0,49.5,0.0,46.0
2586,2024-03-06,778.5,62.2,29.3,28.3
2587,2024-03-06,865.3,68.4,20.0,54.3
2588,2024-03-07,900.0,70.8,14.4,54.0
2589,2024-03-07,651.5,55.0,15.9,26.6
2590,2024-03-07,865.3,68.4,20.0,54.3
2591,2024-03-07,329.6,28.2,1.3,18.9
2592,2024-03-08,900.0,70.8,14.4,54.0
2593,2024-03-08,865.3,68.4,20.0,54.3
2594,2024-03-08,746.9,53.4,0.0,66.5
2595,2024-03-09,741.6,63.4,2.9,42.5
2596,2024-03-09,677.3,57.2,16.5,27.6
2597,2024-03-09,865.3,68.4,20.0,54.3
2598,2024-03-10,2048.9,170.1,19.4,116.1
2599,2024-03-11,703.1,59.4,17.1,28.7
2600,2024-03-11,1495.3,117.9,20.0,100.3
2601,2024-03-11,50.9,1.0,10.4,0.0
2602,2024-03-12,1248.0,102.3,2.4,81.4
2603,2024-03-12,838.5,70.9,20.4,34.2
2604,2024-03-12,865.3,68.4,20.0,54.3
2605,2024-03-13,2007.7,166.5,19.2,113.7
2606,2024-03-14,1590.2,129.1,31.2,82.1
2607,2024-03-14,453.2,38.7,1.8,26.0
2608,2024-03-14,865.3,68.4,20.0,54.3
2609,2024-03-15,865.3,68.4,20.0,54.3
2610,2024-03-15,1320.2,107.8,16.8,74.1
2611,2024-03-15,370.8,31.7,1.4,21.2
2612,2024-03-16,721.0,61.6,2.8,41.3
2613,2024-03-16,1555.5,126.7,36.8,82.4
2614,2024-03-17,2204.8,177.9,37.3,129.2
2615,2024-03-18,709.5,60.0,17.3,28.9
2616,2024-03-19,88.5,4.0,12.1,0.8
2617,2024-03-19,2274.8,128.4,37.3,83.2
2618,2024-03-20,788.5,4.0,12.1,0.8
2619,2024-03-20,865.3,68.4,20.0,54.3
2620,2024-03-21,1693.6,95.6,179.2,35.7
2621,2024-03-21,865.3,68.4,20.0,54.3
2622,2024-03-22,865.3,68.4,20.0,54.3
2623,2024-03-23,177.0,8.0,24.2,1.6
2624,2024-03-23,554.7,46.9,13.5,22.6
2625,2024-03-24,1090.8,84.3,38.0,56.6
2626,2024-03-25,845.6,33.4,87.0,52.9
2627,2024-03-25,935.0,47.0,89.0,44.5
2628,2024-03-25,1020.0,47.4,87.9,63.6
2629,2024-03-26,1160.0,48.4,116.9,68.6
2630,2024-03-26,865.3,68.4,20.0,54.3
2631,2024-03-27,630.0,49.5,0.0,46.0
2632,2024-03-28,1840.0,79.2,163.4,114.0
2633,2024-03-29,2477.0,201.5,30.4,151.3
2634,2024-03-30,900.0,70.8,14.4,54.0
2635,2024-03-31,1349.0,24.8,176.3,137.2
2636,2024-03-31,865.3,68.4,20.0,54.3
2637,2024-04-01,1298.3,64.0,60.2,135.0
2638,2024-04-01,1137.2,81.1,63.6,44.2
2639,2024-04-02,690.2,58.3,16.8,28.1
2640,2024-04-02,1200.0,94.4,19.2,72.0
2641,2024-04-02,865.3,68.4,20.0,54.3
2642,2024-04-03,2520.6,148.7,224.5,92.3
2643,2024-04-04,885.6,27.1,152.9,12.5
2644,2024-04-04,865.3,68.4,20.0,54.3
2645,2024-04-04,612.8,51.8,14.9,25.0
2646,2024-04-05,2378.1,191.0,49.3,133.3
2647,2024-04-06,612.8,51.8,14.9,25.0
2648,2024-04-06,865.3,68.4,20.0,54.3
2649,2024-04-07,1200.0,94.4,19.2,72.0
2650,2024-04-07,1368.7,116.3,19.9,66.7
2651,2024-04-08,709.5,60.0,17.3,28.9
2652,2024-04-08,865.3,68.4,20.0,54.3
2653,2024-04-08,659.2,56.3,2.6,37.8
2654,2024-04-09,850.8,34.0,107.1,36.9
2655,2024-04-09,2065.3,162.8,39.2,126.3
2656,2024-04-10,2204.8,177.9,37.3,129.2
2657,2024-04-11,630.0,49.5,0.0,46.0
2658,2024-04-11,709.5,60.0,17.3,28.9
2659,2024-04-11,865.3,68.4,20.0,54.3
2660,2024-04-12,1495.3,117.9,20.0,100.3
2661,2024-04-13,1993.0,101.0,186.3,98.0
2662,2024-04-14,1495.3,117.9,20.0,100.3
2663,2024-04-15,1124.4,91.7,1.9,74.3
2664,2024-04-16,2559.7,205.0,41.1,154.6
2665,2024-04-17,1321.0,106.0,3.7,89.9
2666,2024-04-17,865.3,68.4,20.0,54.3
2667,2024-04-18,2786.3,224.4,42.0,167.6
2668,2024-04-19,1820.3,137.4,20.0,138.3
2669,2024-04-20,630.0,49.5,0.0,46.0
2670,2024-04-20,1124.1,73.1,76.9,45.1
2671,2024-04-21,651.9,29.8,64.4,33.2
2672,2024-04-22,930.0,71.7,0.4,70.3
2673,2024-04-22,865.3,68.4,20.0,54.3
2674,2024-04-23,819.1,69.2,19.9,33.4
2675,2024-04-23,1495.3,117.9,20.0,100.3
2676,2024-04-24,1339.5,109.5,17.3,74.9
2677,2024-04-24,865.3,68.4,20.0,54.3
2678,2024-04-25,3868.0,115.8,61.7,166.9
2679,2024-04-26,600.0,44.4,0.9,48.6
2680,2024-04-26,709.5,60.0,17.3,28.9
2681,2024-04-26,1206.8,98.8,2.2,79.0
2682,2024-04-27,576.8,49.3,2.2,33.0
2683,2024-04-27,1574.8,128.4,37.3,83.2
2684,2024-04-28,630.0,49.5,0.0,46.0
2685,2024-04-28,2275.2,188.2,40.0,123.3
2686,2024-04-29,2204.8,177.9,37.3,129.2
2687,2024-04-30,1426.3,114.6,24.8,69.1
2688,2024-04-30,865.3,68.4,20.0,54.3
2689,2024-04-30,630.0,49.5,0.0,46.0
2690,2024-05-01,195.0,6.7,31.2,1.9
2691,2024-05-01,900.0,70.8,14.4,54.0
2692,2024-05-01,672.0,34.0,72.0,16.2
2693,2024-05-01,865.3,68.4,20.0,54.3
2694,2024-05-02,672.0,34.0,72.0,16.2
2695,2024-05-02,990.6,78.4,23.0,47.2
2696,2024-05-02,851.2,60.8,0.0,75.8
2697,2024-05-03,1580.0,121.8,20.1,93.7
2698,2024-05-04,900.0,70.8,14.4,54.0
2699,2024-05-04,1260.0,99.0,0.0,92.0
2700,2024-05-05,630.0,49.5,0.0,46.0
2701,2024-05-05,860.0,64.5,7.2,50.2
2702,2024-05-05,865.3,68.4,20.0,54.3
2703,2024-05-06,309.0,17.1,17.6,21.8
2704,2024-05-07,556.2,47.5,2.2,31.9
2705,2024-05-07,630.0,49.5,0.0,46.0
